id,Año,Mes,Nmes,Fecha,Esfp,Porcion,MO
1327,2023,38,2,2023-02-23,ESFP16,Piñas,0.0
1328,2023,38,2,2023-02-23,ESFP16,Flores,0.0
1329,2023,38,2,2023-02-23,ESFP16,Heces,0.0
1330,2023,38,2,2023-02-23,ESFP16,Otros,0.0
1331,2023,39,3,2023-03-16,ESFP2,Ramas,0.0
1332,2023,39,3,2023-03-16,ESFP2,Corteza,1.55
1333,2023,39,3,2023-03-16,ESFP2,Acículas,9.36
1334,2023,39,3,2023-03-16,ESFP2,Piñas,19.82
1335,2023,39,3,2023-03-16,ESFP2,Flores,0.27
1336,2023,39,3,2023-03-16,ESFP2,Heces,0.0
1337,2023,39,3,2023-03-16,ESFP2,Otros,11.55
1338,2023,39,3,2023-03-16,ESFP5,Ramas,0.0
1339,2023,39,3,2023-03-16,ESFP5,Corteza,1.55
1340,2023,39,3,2023-03-16,ESFP5,Acículas,1.0
1341,2023,39,3,2023-03-16,ESFP5,Piñas,0.0
1342,2023,39,3,2023-03-16,ESFP5,Flores,0.0
1343,2023,39,3,2023-03-16,ESFP5,Heces,0.0
1344,2023,39,3,2023-03-16,ESFP5,Otros,7.55
1345,2023,39,3,2023-03-16,ESFP9,Ramas,0.0
1346,2023,39,3,2023-03-16,ESFP9,Corteza,0.0
1347,2023,39,3,2023-03-16,ESFP9,Acículas,0.0
1348,2023,39,3,2023-03-16,ESFP9,Piñas,0.0
1349,2023,39,3,2023-03-16,ESFP9,Flores,0.0
1350,2023,39,3,2023-03-16,ESFP9,Heces,0.0
1351,2023,39,3,2023-03-16,ESFP9,Otros,0.0
1352,2023,39,3,2023-03-16,ESFP13,Ramas,3.45
1353,2023,39,3,2023-03-16,ESFP13,Corteza,36.73
1354,2023,39,3,2023-03-16,ESFP13,Acículas,10.55
1355,2023,39,3,2023-03-16,ESFP13,Piñas,0.0
1356,2023,39,3,2023-03-16,ESFP13,Flores,0.0
1357,2023,39,3,2023-03-16,ESFP13,Heces,1.45
1358,2023,39,3,2023-03-16,ESFP13,Otros,0.18
1359,2023,39,3,2023-03-16,ESFP16,Ramas,0.0
1360,2023,39,3,2023-03-16,ESFP16,Corteza,1.18
1361,2023,39,3,2023-03-16,ESFP16,Acículas,0.0
1362,2023,39,3,2023-03-16,ESFP16,Piñas,0.0
1363,2023,39,3,2023-03-16,ESFP16,Flores,0.27
1364,2023,39,3,2023-03-16,ESFP16,Heces,0.0
1365,2023,39,3,2023-03-16,ESFP16,Otros,0.0
1366,2023,40,4,2023-04-17,ESFP2,Ramas,0.0
1367,2023,40,4,2023-04-17,ESFP2,Corteza,280.36
1368,2023,40,4,2023-04-17,ESFP2,Acículas,11.64
1369,2023,40,4,2023-04-17,ESFP2,Piñas,0.0
1370,2023,40,4,2023-04-17,ESFP2,Flores,125.73
1371,2023,40,4,2023-04-17,ESFP2,Heces,0.0
1372,2023,40,4,2023-04-17,ESFP2,Otros,0.0
1373,2023,40,4,2023-04-17,ESFP5,Ramas,0.0
1374,2023,40,4,2023-04-17,ESFP5,Corteza,11.27
1375,2023,40,4,2023-04-17,ESFP5,Acículas,71.0
1376,2023,40,4,2023-04-17,ESFP5,Piñas,0.0
1377,2023,40,4,2023-04-17,ESFP5,Flores,0.0
1378,2023,40,4,2023-04-17,ESFP5,Heces,0.0
1379,2023,40,4,2023-04-17,ESFP5,Otros,16.64
1380,2023,40,4,2023-04-17,ESFP9,Ramas,0.0
1381,2023,40,4,2023-04-17,ESFP9,Corteza,11.91
1382,2023,40,4,2023-04-17,ESFP9,Acículas,4.27
1383,2023,40,4,2023-04-17,ESFP9,Piñas,17.09
1384,2023,40,4,2023-04-17,ESFP9,Flores,3.64
1385,2023,40,4,2023-04-17,ESFP9,Heces,0.0
1386,2023,40,4,2023-04-17,ESFP9,Otros,0.0
1387,2023,40,4,2023-04-17,ESFP13,Ramas,0.0
1388,2023,40,4,2023-04-17,ESFP13,Corteza,3.45
1389,2023,40,4,2023-04-17,ESFP13,Acículas,0.64
1390,2023,40,4,2023-04-17,ESFP13,Piñas,2.0
1391,2023,40,4,2023-04-17,ESFP13,Flores,3.27
1392,2023,40,4,2023-04-17,ESFP13,Heces,0.0
1393,2023,40,4,2023-04-17,ESFP13,Otros,0.0
1394,2023,40,4,2023-04-17,ESFP16,Ramas,1.09
1395,2023,40,4,2023-04-17,ESFP16,Corteza,2.45
1396,2023,40,4,2023-04-17,ESFP16,Acículas,5.18
1397,2023,40,4,2023-04-17,ESFP16,Piñas,0.0
1398,2023,40,4,2023-04-17,ESFP16,Flores,0.0
1399,2023,40,4,2023-04-17,ESFP16,Heces,0.0
1400,2023,40,4,2023-04-17,ESFP16,Otros,0.45
1401,2023,41,5,2023-05-18,ESFP2,Ramas,1.18
1402,2023,41,5,2023-05-18,ESFP2,Corteza,24.82
1403,2023,41,5,2023-05-18,ESFP2,Acículas,88.55
1404,2023,41,5,2023-05-18,ESFP2,Piñas,0.27
1405,2023,41,5,2023-05-18,ESFP2,Flores,64.36
1406,2023,41,5,2023-05-18,ESFP2,Heces,0.0
1407,2023,41,5,2023-05-18,ESFP2,Otros,3.36
1408,2023,41,5,2023-05-18,ESFP5,Ramas,0.0
1409,2023,41,5,2023-05-18,ESFP5,Corteza,4.27
1410,2023,41,5,2023-05-18,ESFP5,Acículas,99.82
1411,2023,41,5,2023-05-18,ESFP5,Piñas,789.55
1412,2023,41,5,2023-05-18,ESFP5,Flores,6.18
1413,2023,41,5,2023-05-18,ESFP5,Heces,1.64
1414,2023,41,5,2023-05-18,ESFP5,Otros,0.0
1415,2023,41,5,2023-05-18,ESFP9,Ramas,0.0
1416,2023,41,5,2023-05-18,ESFP9,Corteza,44.73
1417,2023,41,5,2023-05-18,ESFP9,Acículas,2.36
1418,2023,41,5,2023-05-18,ESFP9,Piñas,8.64
1419,2023,41,5,2023-05-18,ESFP9,Flores,0.0
1420,2023,41,5,2023-05-18,ESFP9,Heces,0.0
1421,2023,41,5,2023-05-18,ESFP9,Otros,0.0
1422,2023,41,5,2023-05-18,ESFP13,Ramas,0.0
1423,2023,41,5,2023-05-18,ESFP13,Corteza,18.55
1424,2023,41,5,2023-05-18,ESFP13,Acículas,0.91
1425,2023,41,5,2023-05-18,ESFP13,Piñas,1.0
1426,2023,41,5,2023-05-18,ESFP13,Flores,347.09
1427,2023,41,5,2023-05-18,ESFP13,Heces,1.55
1428,2023,41,5,2023-05-18,ESFP13,Otros,0.0
1436,2023,42,6,2023-06-16,ESFP2,Ramas,55.0
1437,2023,42,6,2023-06-16,ESFP2,Corteza,76.45
1438,2023,42,6,2023-06-16,ESFP2,Acículas,500.91
1439,2023,42,6,2023-06-16,ESFP2,Piñas,0.18
1440,2023,42,6,2023-06-16,ESFP2,Flores,72.09
1441,2023,42,6,2023-06-16,ESFP2,Heces,0.0
1442,2023,42,6,2023-06-16,ESFP2,Otros,12.45
1443,2023,42,6,2023-06-16,ESFP5,Ramas,0.0
1444,2023,42,6,2023-06-16,ESFP5,Corteza,87.82
1445,2023,42,6,2023-06-16,ESFP5,Acículas,331.82
1446,2023,42,6,2023-06-16,ESFP5,Piñas,0.0
1447,2023,42,6,2023-06-16,ESFP5,Flores,40.64
1448,2023,42,6,2023-06-16,ESFP5,Heces,0.0
1449,2023,42,6,2023-06-16,ESFP5,Otros,10.0
1450,2023,42,6,2023-06-16,ESFP9,Ramas,0.0
1451,2023,42,6,2023-06-16,ESFP9,Corteza,534.64
1452,2023,42,6,2023-06-16,ESFP9,Acículas,129.18
1453,2023,42,6,2023-06-16,ESFP9,Piñas,0.0
1454,2023,42,6,2023-06-16,ESFP9,Flores,58.18
1455,2023,42,6,2023-06-16,ESFP9,Heces,0.0
1456,2023,42,6,2023-06-16,ESFP9,Otros,7.36
1457,2023,42,6,2023-06-16,ESFP13,Ramas,0.82
1458,2023,42,6,2023-06-16,ESFP13,Corteza,301.91
1459,2023,42,6,2023-06-16,ESFP13,Acículas,293.27
1460,2023,42,6,2023-06-16,ESFP13,Piñas,0.0
1461,2023,42,6,2023-06-16,ESFP13,Flores,44.45
1462,2023,42,6,2023-06-16,ESFP13,Heces,0.0
1463,2023,42,6,2023-06-16,ESFP13,Otros,9.91
1464,2023,42,6,2023-06-16,ESFP16,Ramas,0.0
1465,2023,42,6,2023-06-16,ESFP16,Corteza,14.73
1466,2023,42,6,2023-06-16,ESFP16,Acículas,129.0
1467,2023,42,6,2023-06-16,ESFP16,Piñas,0.73
1468,2023,42,6,2023-06-16,ESFP16,Flores,0.0
1469,2023,42,6,2023-06-16,ESFP16,Heces,0.0
1470,2023,42,6,2023-06-16,ESFP16,Otros,0.0
1471,2023,43,7,2023-07-21,ESFP2,Ramas,4.55
1472,2023,43,7,2023-07-21,ESFP2,Corteza,7.18
1473,2023,43,7,2023-07-21,ESFP2,Acículas,221.18
1474,2023,43,7,2023-07-21,ESFP2,Piñas,10.0
1475,2023,43,7,2023-07-21,ESFP2,Flores,10.55
1476,2023,43,7,2023-07-21,ESFP2,Heces,0.0
1477,2023,43,7,2023-07-21,ESFP2,Otros,2.45
1478,2023,43,7,2023-07-21,ESFP5,Ramas,0.0
1479,2023,43,7,2023-07-21,ESFP5,Corteza,18.45
1480,2023,43,7,2023-07-21,ESFP5,Acículas,8.0
1481,2023,43,7,2023-07-21,ESFP5,Piñas,20.45
1482,2023,43,7,2023-07-21,ESFP5,Flores,59.36
1483,2023,43,7,2023-07-21,ESFP5,Heces,0.0
1484,2023,43,7,2023-07-21,ESFP5,Otros,1.45
1485,2023,43,7,2023-07-21,ESFP9,Ramas,0.0
1486,2023,43,7,2023-07-21,ESFP9,Corteza,44.09
1487,2023,43,7,2023-07-21,ESFP9,Acículas,201.73
1488,2023,43,7,2023-07-21,ESFP9,Piñas,1.64
1489,2023,43,7,2023-07-21,ESFP9,Flores,3.64
1490,2023,43,7,2023-07-21,ESFP9,Heces,0.0
1491,2023,43,7,2023-07-21,ESFP9,Otros,0.18
1492,2023,43,7,2023-07-21,ESFP13,Ramas,1403.45
1493,2023,43,7,2023-07-21,ESFP13,Corteza,583.27
1494,2023,43,7,2023-07-21,ESFP13,Acículas,702.45
1495,2023,43,7,2023-07-21,ESFP13,Piñas,452.0
1496,2023,43,7,2023-07-21,ESFP13,Flores,17.18
1497,2023,43,7,2023-07-21,ESFP13,Heces,0.0
1498,2023,43,7,2023-07-21,ESFP13,Otros,13.27
1499,2023,43,7,2023-07-21,ESFP16,Ramas,0.0
1500,2023,43,7,2023-07-21,ESFP16,Corteza,1.82
1501,2023,43,7,2023-07-21,ESFP16,Acículas,69.36
1502,2023,43,7,2023-07-21,ESFP16,Piñas,0.0
1503,2023,43,7,2023-07-21,ESFP16,Flores,0.0
1504,2023,43,7,2023-07-21,ESFP16,Heces,0.0
1505,2023,43,7,2023-07-21,ESFP16,Otros,2.0
1506,2023,44,8,2023-08-15,ESFP2,Ramas,1.64
1507,2023,44,8,2023-08-15,ESFP2,Corteza,56.64
1508,2023,44,8,2023-08-15,ESFP2,Acículas,655.45
1509,2023,44,8,2023-08-15,ESFP2,Piñas,6.91
1510,2023,44,8,2023-08-15,ESFP2,Flores,6.45
1511,2023,44,8,2023-08-15,ESFP2,Heces,0.0
1512,2023,44,8,2023-08-15,ESFP2,Otros,9.36
1513,2023,44,8,2023-08-15,ESFP5,Ramas,0.0
1514,2023,44,8,2023-08-15,ESFP5,Corteza,144.45
1515,2023,44,8,2023-08-15,ESFP5,Acículas,3.82
1516,2023,44,8,2023-08-15,ESFP5,Piñas,83.73
1517,2023,44,8,2023-08-15,ESFP5,Flores,56.82
1518,2023,44,8,2023-08-15,ESFP5,Heces,0.0
1519,2023,44,8,2023-08-15,ESFP5,Otros,7.45
1520,2023,44,8,2023-08-15,ESFP9,Ramas,6.18
1521,2023,44,8,2023-08-15,ESFP9,Corteza,92.36
1522,2023,44,8,2023-08-15,ESFP9,Acículas,27.27
1523,2023,44,8,2023-08-15,ESFP9,Piñas,4.82
1524,2023,44,8,2023-08-15,ESFP9,Flores,0.64
1525,2023,44,8,2023-08-15,ESFP9,Heces,0.0
1526,2023,44,8,2023-08-15,ESFP9,Otros,0.0
1527,2023,44,8,2023-08-15,ESFP13,Ramas,0.0
1528,2023,44,8,2023-08-15,ESFP13,Corteza,46.82
1529,2023,44,8,2023-08-15,ESFP13,Acículas,203.91
1530,2023,44,8,2023-08-15,ESFP13,Piñas,2.09
1531,2023,44,8,2023-08-15,ESFP13,Flores,0.0
1532,2023,44,8,2023-08-15,ESFP13,Heces,0.0
1533,2023,44,8,2023-08-15,ESFP13,Otros,0.0
1534,2023,44,8,2023-08-15,ESFP16,Ramas,0.0
1535,2023,44,8,2023-08-15,ESFP16,Corteza,106.27
1536,2023,44,8,2023-08-15,ESFP16,Acículas,51.18
1537,2023,44,8,2023-08-15,ESFP16,Piñas,0.0
1538,2023,44,8,2023-08-15,ESFP16,Flores,0.0
1539,2023,44,8,2023-08-15,ESFP16,Heces,0.0
1540,2023,44,8,2023-08-15,ESFP16,Otros,0.91
1576,2023,46,10,2023-10-17,ESFP2,Ramas,0.0
1577,2023,46,10,2023-10-17,ESFP2,Corteza,59.45
1578,2023,46,10,2023-10-17,ESFP2,Acículas,81.82
1579,2023,46,10,2023-10-17,ESFP2,Piñas,0.0
1580,2023,46,10,2023-10-17,ESFP2,Flores,9.36
1581,2023,46,10,2023-10-17,ESFP2,Heces,0.0
1582,2023,46,10,2023-10-17,ESFP2,Otros,5.36
1583,2023,46,10,2023-10-17,ESFP5,Ramas,0.0
1584,2023,46,10,2023-10-17,ESFP5,Corteza,19.91
1585,2023,46,10,2023-10-17,ESFP5,Acículas,212.91
1586,2023,46,10,2023-10-17,ESFP5,Piñas,0.0
1587,2023,46,10,2023-10-17,ESFP5,Flores,5.82
1588,2023,46,10,2023-10-17,ESFP5,Heces,0.0
1589,2023,46,10,2023-10-17,ESFP5,Otros,10.0
1590,2023,46,10,2023-10-17,ESFP9,Ramas,0.0
1591,2023,46,10,2023-10-17,ESFP9,Corteza,64.91
1592,2023,46,10,2023-10-17,ESFP9,Acículas,2.55
1593,2023,46,10,2023-10-17,ESFP9,Piñas,12.45
1594,2023,46,10,2023-10-17,ESFP9,Flores,0.0
1595,2023,46,10,2023-10-17,ESFP9,Heces,0.0
1596,2023,46,10,2023-10-17,ESFP9,Otros,0.18
1597,2023,46,10,2023-10-17,ESFP13,Ramas,94.73
1598,2023,46,10,2023-10-17,ESFP13,Corteza,219.73
1599,2023,46,10,2023-10-17,ESFP13,Acículas,279.73
1600,2023,46,10,2023-10-17,ESFP13,Piñas,647.73
1601,2023,46,10,2023-10-17,ESFP13,Flores,3.18
1602,2023,46,10,2023-10-17,ESFP13,Heces,0.0
1603,2023,46,10,2023-10-17,ESFP13,Otros,2.45
1604,2023,46,10,2023-10-17,ESFP16,Ramas,0.0
1605,2023,46,10,2023-10-17,ESFP16,Corteza,195.55
1606,2023,46,10,2023-10-17,ESFP16,Acículas,33.27
1607,2023,46,10,2023-10-17,ESFP16,Piñas,0.0
1608,2023,46,10,2023-10-17,ESFP16,Flores,1.91
1609,2023,46,10,2023-10-17,ESFP16,Heces,0.0
1610,2023,46,10,2023-10-17,ESFP16,Otros,1.36
1611,2023,47,11,2023-11-20,ESFP2,Ramas,0.0
1612,2023,47,11,2023-11-20,ESFP2,Corteza,0.91
1613,2023,47,11,2023-11-20,ESFP2,Acículas,4.55
1614,2023,47,11,2023-11-20,ESFP2,Piñas,0.0
1615,2023,47,11,2023-11-20,ESFP2,Flores,0.0
1616,2023,47,11,2023-11-20,ESFP2,Heces,0.0
1617,2023,47,11,2023-11-20,ESFP2,Otros,0.0
1618,2023,47,11,2023-11-20,ESFP5,Ramas,0.0
1619,2023,47,11,2023-11-20,ESFP5,Corteza,2.45
1620,2023,47,11,2023-11-20,ESFP5,Acículas,3.45
1621,2023,47,11,2023-11-20,ESFP5,Piñas,0.0
1622,2023,47,11,2023-11-20,ESFP5,Flores,2.45
1623,2023,47,11,2023-11-20,ESFP5,Heces,0.0
1624,2023,47,11,2023-11-20,ESFP5,Otros,12.64
1625,2023,47,11,2023-11-20,ESFP9,Ramas,3.09
1626,2023,47,11,2023-11-20,ESFP9,Corteza,58.73
1627,2023,47,11,2023-11-20,ESFP9,Acículas,10.45
1628,2023,47,11,2023-11-20,ESFP9,Piñas,0.82
1629,2023,47,11,2023-11-20,ESFP9,Flores,0.0
1630,2023,47,11,2023-11-20,ESFP9,Heces,0.0
1631,2023,47,11,2023-11-20,ESFP9,Otros,0.0
1632,2023,47,11,2023-11-20,ESFP13,Ramas,0.0
1633,2023,47,11,2023-11-20,ESFP13,Corteza,12.27
1634,2023,47,11,2023-11-20,ESFP13,Acículas,30.82
1635,2023,47,11,2023-11-20,ESFP13,Piñas,12.27
1636,2023,47,11,2023-11-20,ESFP13,Flores,0.0
1637,2023,47,11,2023-11-20,ESFP13,Heces,0.0
1638,2023,47,11,2023-11-20,ESFP13,Otros,4.0
1639,2023,47,11,2023-11-20,ESFP16,Ramas,2.09
1640,2023,47,11,2023-11-20,ESFP16,Corteza,0.0
1641,2023,47,11,2023-11-20,ESFP16,Acículas,0.64
1642,2023,47,11,2023-11-20,ESFP16,Piñas,0.0
1643,2023,47,11,2023-11-20,ESFP16,Flores,0.0
1644,2023,47,11,2023-11-20,ESFP16,Heces,0.0
1645,2023,47,11,2023-11-20,ESFP16,Otros,0.0
1646,2024,48,12,2023-12-20,ESFP2,Ramas,0.0
1647,2024,48,12,2023-12-20,ESFP2,Corteza,0.82
1648,2024,48,12,2023-12-20,ESFP2,Acículas,4.73
1649,2024,48,12,2023-12-20,ESFP2,Piñas,0.0
1650,2024,48,12,2023-12-20,ESFP2,Flores,0.0
1651,2024,48,12,2023-12-20,ESFP2,Heces,0.0
1652,2024,48,12,2023-12-20,ESFP2,Otros,1.18
1653,2024,48,12,2023-12-20,ESFP5,Ramas,0.0
1654,2024,48,12,2023-12-20,ESFP5,Corteza,3.73
1655,2024,48,12,2023-12-20,ESFP5,Acículas,0.0
1656,2024,48,12,2023-12-20,ESFP5,Piñas,0.0
1657,2024,48,12,2023-12-20,ESFP5,Flores,0.0
1658,2024,48,12,2023-12-20,ESFP5,Heces,0.0
1659,2024,48,12,2023-12-20,ESFP5,Otros,63.27
1660,2024,48,12,2023-12-20,ESFP9,Ramas,0.0
1661,2024,48,12,2023-12-20,ESFP9,Corteza,4.27
1662,2024,48,12,2023-12-20,ESFP9,Acículas,3.64
1663,2024,48,12,2023-12-20,ESFP9,Piñas,25.45
1664,2024,48,12,2023-12-20,ESFP9,Flores,0.0
1665,2024,48,12,2023-12-20,ESFP9,Heces,0.0
1666,2024,48,12,2023-12-20,ESFP9,Otros,0.27
1667,2024,48,12,2023-12-20,ESFP13,Ramas,0.0
1668,2024,48,12,2023-12-20,ESFP13,Corteza,1.64
1669,2024,48,12,2023-12-20,ESFP13,Acículas,0.0
1670,2024,48,12,2023-12-20,ESFP13,Piñas,0.0
1671,2024,48,12,2023-12-20,ESFP13,Flores,0.0
1672,2024,48,12,2023-12-20,ESFP13,Heces,0.0
1673,2024,48,12,2023-12-20,ESFP13,Otros,0.0
1674,2024,48,12,2023-12-20,ESFP16,Ramas,0.0
1675,2024,48,12,2023-12-20,ESFP16,Corteza,1.36
1676,2024,48,12,2023-12-20,ESFP16,Acículas,44.55
1677,2024,48,12,2023-12-20,ESFP16,Piñas,0.0
1678,2024,48,12,2023-12-20,ESFP16,Flores,0.0
1679,2024,48,12,2023-12-20,ESFP16,Heces,0.0
1680,2024,48,12,2023-12-20,ESFP16,Otros,3.64
1681,2024,49,1,2024-01-25,ESFP2,Ramas,27.73
1682,2024,49,1,2024-01-25,ESFP2,Corteza,65.36
1683,2024,49,1,2024-01-25,ESFP2,Acículas,10.91
1684,2024,49,1,2024-01-25,ESFP2,Piñas,0.0
1685,2024,49,1,2024-01-25,ESFP2,Flores,0.0
1686,2024,49,1,2024-01-25,ESFP2,Heces,0.0
1687,2024,49,1,2024-01-25,ESFP2,Otros,0.73
1688,2024,49,1,2024-01-25,ESFP5,Ramas,0.0
1689,2024,49,1,2024-01-25,ESFP5,Corteza,3.64
1690,2024,49,1,2024-01-25,ESFP5,Acículas,0.0
1691,2024,49,1,2024-01-25,ESFP5,Piñas,4.45
1692,2024,49,1,2024-01-25,ESFP5,Flores,0.0
1693,2024,49,1,2024-01-25,ESFP5,Heces,0.0
1694,2024,49,1,2024-01-25,ESFP5,Otros,0.0
1695,2024,49,1,2024-01-25,ESFP9,Ramas,0.0
1696,2024,49,1,2024-01-25,ESFP9,Corteza,0.0
1697,2024,49,1,2024-01-25,ESFP9,Acículas,0.0
1698,2024,49,1,2024-01-25,ESFP9,Piñas,0.0
1699,2024,49,1,2024-01-25,ESFP9,Flores,0.0
1700,2024,49,1,2024-01-25,ESFP9,Heces,0.0
1701,2024,49,1,2024-01-25,ESFP9,Otros,0.0
1702,2024,49,1,2024-01-25,ESFP13,Ramas,0.0
1703,2024,49,1,2024-01-25,ESFP13,Corteza,0.0
1704,2024,49,1,2024-01-25,ESFP13,Acículas,0.0
1705,2024,49,1,2024-01-25,ESFP13,Piñas,0.0
1706,2024,49,1,2024-01-25,ESFP13,Flores,0.0
1707,2024,49,1,2024-01-25,ESFP13,Heces,0.0
1708,2024,49,1,2024-01-25,ESFP13,Otros,0.0
1709,2024,49,1,2024-01-25,ESFP16,Ramas,0.0
1710,2024,49,1,2024-01-25,ESFP16,Corteza,7.27
1711,2024,49,1,2024-01-25,ESFP16,Acículas,3.73
1712,2024,49,1,2024-01-25,ESFP16,Piñas,0.0
1713,2024,49,1,2024-01-25,ESFP16,Flores,0.0
1714,2024,49,1,2024-01-25,ESFP16,Heces,0.0
1715,2024,49,1,2024-01-25,ESFP16,Otros,0.0
1730,2024,50,2,2024-02-29,ESFP9,Ramas,0.0
1731,2024,50,2,2024-02-29,ESFP9,Corteza,23.0
1732,2024,50,2,2024-02-29,ESFP9,Acículas,78.55
1733,2024,50,2,2024-02-29,ESFP9,Piñas,0.0
1734,2024,50,2,2024-02-29,ESFP9,Flores,0.0
1735,2024,50,2,2024-02-29,ESFP9,Heces,1.18
1736,2024,50,2,2024-02-29,ESFP9,Otros,24.45
1758,2024,51,3,2024-03-29,ESFP5,Ramas,39.0
1759,2024,51,3,2024-03-29,ESFP5,Corteza,0.0
1760,2024,51,3,2024-03-29,ESFP5,Acículas,19.27
1761,2024,51,3,2024-03-29,ESFP5,Piñas,0.0
1762,2024,51,3,2024-03-29,ESFP5,Flores,0.0
1763,2024,51,3,2024-03-29,ESFP5,Heces,0.0
1764,2024,51,3,2024-03-29,ESFP5,Otros,33.27
1786,2024,52,4,2024-04-08,ESFP2,Ramas,568.64
1787,2024,52,4,2024-04-08,ESFP2,Corteza,2.36
1788,2024,52,4,2024-04-08,ESFP2,Acículas,43.27
1789,2024,52,4,2024-04-08,ESFP2,Piñas,0.0
1790,2024,52,4,2024-04-08,ESFP2,Flores,2.0
1791,2024,52,4,2024-04-08,ESFP2,Heces,0.0
1792,2024,52,4,2024-04-08,ESFP2,Otros,0.09
1793,2024,52,4,2024-04-08,ESFP5,Ramas,0.0
1794,2024,52,4,2024-04-08,ESFP5,Corteza,34.0
1795,2024,52,4,2024-04-08,ESFP5,Acículas,6.18
1796,2024,52,4,2024-04-08,ESFP5,Piñas,0.0
1797,2024,52,4,2024-04-08,ESFP5,Flores,10.55
1798,2024,52,4,2024-04-08,ESFP5,Heces,0.0
1799,2024,52,4,2024-04-08,ESFP5,Otros,4.27
1800,2024,52,4,2024-04-08,ESFP9,Ramas,47.36
1801,2024,52,4,2024-04-08,ESFP9,Corteza,14.82
1802,2024,52,4,2024-04-08,ESFP9,Acículas,153.27
1803,2024,52,4,2024-04-08,ESFP9,Piñas,8.73
1804,2024,52,4,2024-04-08,ESFP9,Flores,0.0
1805,2024,52,4,2024-04-08,ESFP9,Heces,0.0
1806,2024,52,4,2024-04-08,ESFP9,Otros,0.0
1807,2024,52,4,2024-04-08,ESFP13,Ramas,69.27
1808,2024,52,4,2024-04-08,ESFP13,Corteza,11.64
1809,2024,52,4,2024-04-08,ESFP13,Acículas,184.45
1810,2024,52,4,2024-04-08,ESFP13,Piñas,34.73
1811,2024,52,4,2024-04-08,ESFP13,Flores,0.0
1812,2024,52,4,2024-04-08,ESFP13,Heces,0.0
1813,2024,52,4,2024-04-08,ESFP13,Otros,4.64
1814,2024,52,4,2024-04-08,ESFP16,Ramas,0.0
1815,2024,52,4,2024-04-08,ESFP16,Corteza,33.73
1816,2024,52,4,2024-04-08,ESFP16,Acículas,54.27
1817,2024,52,4,2024-04-08,ESFP16,Piñas,523.82
1818,2024,52,4,2024-04-08,ESFP16,Flores,48.73
1819,2024,52,4,2024-04-08,ESFP16,Heces,0.0
1820,2024,52,4,2024-04-08,ESFP16,Otros,0.55
1821,2024,52,4,2024-04-08,ESFP13,Ramas,1.18
1822,2024,52,4,2024-04-08,ESFP13,Corteza,31.09
1823,2024,52,4,2024-04-08,ESFP13,Acículas,110.27
1824,2024,52,4,2024-04-08,ESFP13,Piñas,0.0
1825,2024,52,4,2024-04-08,ESFP13,Flores,34.91
1826,2024,52,4,2024-04-08,ESFP13,Heces,0.0
1827,2024,52,4,2024-04-08,ESFP13,Otros,0.73
1828,2024,52,4,2024-04-08,ESFP13,Ramas,3.0
1829,2024,52,4,2024-04-08,ESFP13,Corteza,0.0
1830,2024,52,4,2024-04-08,ESFP13,Acículas,67.18
1831,2024,52,4,2024-04-08,ESFP13,Piñas,0.0
1832,2024,52,4,2024-04-08,ESFP13,Flores,8.73
1833,2024,52,4,2024-04-08,ESFP13,Heces,0.0
1834,2024,52,4,2024-04-08,ESFP13,Otros,1.73
1835,2024,52,4,2024-04-08,ESFP13,Otros,0.0
1836,2024,52,4,2024-04-08,ESFP13,Ramas,0.0
1837,2024,52,4,2024-04-08,ESFP13,Corteza,0.0
1838,2024,52,4,2024-04-08,ESFP13,Acículas,382.82
1839,2024,52,4,2024-04-08,ESFP13,Piñas,85.73
1840,2024,52,4,2024-04-08,ESFP13,Flores,0.0
1841,2024,52,4,2024-04-08,ESFP13,Heces,0.0
1842,2024,52,4,2024-04-08,ESFP13,Otros,2.18
1843,2024,52,4,2024-04-08,ESFP16,Corteza,5.0
1844,2024,52,4,2024-04-08,ESFP16,Acículas,42.73
1845,2024,52,4,2024-04-08,ESFP16,Piñas,0.0
1846,2024,52,4,2024-04-08,ESFP16,Flores,0.0
1847,2024,52,4,2024-04-08,ESFP16,Heces,0.0
1848,2024,52,4,2024-04-08,ESFP16,Otros,2.82
1849,2024,53,5,2024-05-09,ESPF2,Corteza,18.36
1850,2024,53,5,2024-05-09,ESPF2,Ramas,8.73
1851,2024,53,5,2024-05-09,ESPF2,Acículas,252.36
1852,2024,53,5,2024-05-09,ESPF2,Piñas,0.0
1853,2024,53,5,2024-05-09,ESPF2,Flores,52.64
1854,2024,53,5,2024-05-09,ESPF2,Otros,8.64
1855,2024,53,5,2024-05-09,ESPF2,Heces,0.0
1856,2024,53,5,2024-05-09,ESPF5,Corteza,102.18
1857,2024,53,5,2024-05-09,ESPF5,Ramas,36.36
1858,2024,53,5,2024-05-09,ESPF5,Acículas,77.36
1859,2024,53,5,2024-05-09,ESPF5,Piñas,0.0
1860,2024,53,5,2024-05-09,ESPF5,Flores,15.18
1861,2024,53,5,2024-05-09,ESPF5,Otros,2.45
1862,2024,53,5,2024-05-09,ESPF5,Heces,0.0
1863,2024,53,5,2024-05-09,ESPF5,Corteza,23.55
1864,2024,53,5,2024-05-09,ESPF5,Ramas,0.0
1865,2024,53,5,2024-05-09,ESPF5,Acículas,72.73
1866,2024,53,5,2024-05-09,ESPF5,Piñas,0.0
