Fecha,Estacion,Temperatura
2023-05-30 02:02:12,ESFP2,15.35556640625
2023-05-30 04:02:12,ESFP2,15.61296875
2023-05-30 06:02:12,ESFP2,15.87037109375
2023-05-30 08:02:12,ESFP2,16.599677734375
2023-05-30 10:02:12,ESFP2,20.84681640625
2023-05-30 12:02:12,ESFP2,23.76404296875
2023-05-30 14:02:12,ESFP2,27.36767578125
2023-05-30 16:02:12,ESFP2,21.919326171875
2023-05-30 18:02:12,ESFP2,14.24015625
2023-05-30 20:02:12,ESFP2,14.025654296875
2023-05-30 22:02:12,ESFP2,15.655869140625
2023-05-31 00:02:12,ESFP2,16.8141796875
2023-05-31 02:02:12,ESFP2,16.857080078125
2023-05-31 04:02:12,ESFP2,16.72837890625
2023-05-31 06:02:12,ESFP2,16.685478515625
2023-05-31 08:02:12,ESFP2,17.328984375
2023-05-31 10:02:12,ESFP2,19.73140625
2023-05-31 12:02:12,ESFP2,22.90603515625
2023-05-31 14:02:12,ESFP2,30.671005859375
2023-05-31 16:02:12,ESFP2,21.833525390625
2023-05-31 18:02:12,ESFP2,21.2758203125
2023-05-31 20:02:12,ESFP2,20.5894140625
2023-05-31 22:02:12,ESFP2,17.24318359375
2023-06-01 00:02:12,ESFP2,17.24318359375
2023-06-01 02:02:12,ESFP2,16.256474609375
2023-06-01 04:02:12,ESFP2,15.87037109375
2023-06-01 06:02:12,ESFP2,14.84076171875
2023-06-01 08:02:12,ESFP2,16.256474609375
2023-06-01 10:02:12,ESFP2,19.860107421875
2023-06-01 12:02:12,ESFP2,24.064345703125
2023-06-01 14:02:12,ESFP2,21.19001953125
2023-06-01 16:02:12,ESFP2,25.522958984375
2023-06-01 18:02:12,ESFP2,27.582177734375
2023-06-01 20:02:12,ESFP2,19.516904296875
2023-06-01 22:02:12,ESFP2,17.028681640625
2023-06-02 00:02:12,ESFP2,16.771279296875
2023-06-02 02:02:12,ESFP2,16.342275390625
2023-06-02 04:02:12,ESFP2,15.7845703125
2023-06-02 06:02:12,ESFP2,15.655869140625
2023-06-02 08:02:12,ESFP2,16.857080078125
2023-06-02 10:02:12,ESFP2,19.9030078125
2023-06-02 12:02:12,ESFP2,21.87642578125
2023-06-02 14:02:12,ESFP2,26.466767578125
2023-06-02 16:02:12,ESFP2,22.73443359375
2023-06-02 18:02:12,ESFP2,21.747724609375
2023-06-02 20:02:12,ESFP2,18.8733984375
2023-06-02 22:02:12,ESFP2,16.55677734375
2023-06-03 00:02:12,ESFP2,16.1277734375
2023-06-03 02:02:12,ESFP2,16.38517578125
2023-06-03 04:02:12,ESFP2,15.913271484375
2023-06-03 06:02:12,ESFP2,15.35556640625
2023-06-03 08:02:12,ESFP2,16.1277734375
2023-06-03 10:02:12,ESFP2,19.345302734375
2023-06-03 12:02:12,ESFP2,22.39123046875
2023-06-03 14:02:12,ESFP2,16.342275390625
2023-06-03 16:02:12,ESFP2,17.972490234375
2023-06-03 18:02:12,ESFP2,23.59244140625
2023-06-03 20:02:12,ESFP2,19.345302734375
2023-06-03 22:02:12,ESFP2,16.428076171875
2023-06-04 00:02:12,ESFP2,16.599677734375
2023-06-04 02:02:12,ESFP2,16.599677734375
2023-06-04 04:02:12,ESFP2,16.428076171875
2023-06-04 06:02:12,ESFP2,14.797861328125
2023-06-04 08:02:12,ESFP2,16.299375
2023-06-04 10:02:12,ESFP2,19.73140625
2023-06-04 12:02:12,ESFP2,23.1634375
2023-06-04 14:02:12,ESFP2,23.034736328125
2023-06-04 16:02:12,ESFP2,27.7966796875
2023-06-04 18:02:12,ESFP2,20.33201171875
2023-06-04 20:02:12,ESFP2,21.447421875
2023-06-04 22:02:12,ESFP2,16.857080078125
2023-06-05 00:02:12,ESFP2,15.827470703125
2023-06-05 02:02:12,ESFP2,15.35556640625
2023-06-05 04:02:12,ESFP2,15.35556640625
2023-06-05 06:02:12,ESFP2,14.883662109375
2023-06-05 08:02:12,ESFP2,15.4413671875
2023-06-05 10:02:12,ESFP2,20.117509765625
2023-06-05 12:02:12,ESFP2,24.53625
2023-06-05 14:02:12,ESFP2,27.19607421875
2023-06-05 16:02:12,ESFP2,25.13685546875
2023-06-05 18:02:12,ESFP2,22.605732421875
2023-06-05 20:02:12,ESFP2,21.232919921875
2023-06-05 22:02:12,ESFP2,17.200283203125
2023-06-06 00:02:12,ESFP2,16.38517578125
2023-06-06 02:02:12,ESFP2,16.084873046875
2023-06-06 04:02:12,ESFP2,15.87037109375
2023-06-06 06:02:12,ESFP2,15.956171875
2023-06-06 08:02:12,ESFP2,17.457685546875
2023-06-06 10:02:12,ESFP2,20.4178125
2023-06-06 12:02:12,ESFP2,23.42083984375
2023-06-06 14:02:12,ESFP2,29.469794921875
2023-06-06 16:02:12,ESFP2,28.91208984375
2023-06-06 18:02:12,ESFP2,30.070400390625
2023-06-06 20:02:12,ESFP2,22.133828125
2023-06-06 22:02:12,ESFP2,18.015390625
2023-06-07 00:02:12,ESFP2,17.328984375
2023-06-07 02:02:12,ESFP2,17.543486328125
2023-06-07 04:02:12,ESFP2,17.543486328125
2023-06-07 06:02:12,ESFP2,17.114482421875
2023-06-07 08:02:12,ESFP2,17.286083984375
2023-06-07 10:02:12,ESFP2,18.61599609375
2023-06-07 12:02:12,ESFP2,18.229892578125
2023-06-07 14:02:12,ESFP2,16.38517578125
2023-06-07 16:02:12,ESFP2,16.299375
2023-06-07 18:02:12,ESFP2,16.642578125
2023-06-07 20:02:12,ESFP2,16.084873046875
2023-06-07 22:02:12,ESFP2,15.999072265625
2023-06-08 00:02:12,ESFP2,15.956171875
2023-06-08 02:02:12,ESFP2,16.084873046875
2023-06-08 04:02:12,ESFP2,15.7845703125
2023-06-08 06:02:12,ESFP2,15.913271484375
2023-06-08 08:02:12,ESFP2,16.1277734375
2023-06-08 10:02:12,ESFP2,18.1869921875
2023-06-08 12:02:12,ESFP2,22.005126953125
2023-06-08 14:02:12,ESFP2,22.56283203125
2023-06-08 16:02:12,ESFP2,21.147119140625
2023-06-08 18:02:12,ESFP2,27.7966796875
2023-06-08 20:02:12,ESFP2,21.19001953125
2023-06-08 22:02:12,ESFP2,17.58638671875
2023-06-09 00:02:12,ESFP2,17.629287109375
2023-06-09 02:02:12,ESFP2,17.58638671875
2023-06-09 04:02:12,ESFP2,17.58638671875
2023-06-09 06:02:12,ESFP2,16.98578125
2023-06-09 08:02:12,ESFP2,17.200283203125
2023-06-09 10:02:12,ESFP2,21.661923828125
2023-06-09 12:02:12,ESFP2,24.407548828125
2023-06-09 14:02:12,ESFP2,28.354384765625
2023-06-09 16:02:12,ESFP2,27.753779296875
2023-06-09 18:02:12,ESFP2,26.33806640625
2023-06-09 20:02:12,ESFP2,23.93564453125
2023-06-09 22:02:12,ESFP2,22.6486328125
2023-06-10 00:02:12,ESFP2,22.605732421875
2023-06-10 02:02:12,ESFP2,20.975517578125
2023-06-10 04:02:12,ESFP2,21.36162109375
2023-06-10 06:02:12,ESFP2,19.81720703125
2023-06-10 08:02:12,ESFP2,20.889716796875
2023-06-10 10:02:12,ESFP2,24.150146484375
2023-06-10 12:02:12,ESFP2,27.667978515625
2023-06-10 14:02:12,ESFP2,32.17251953125
2023-06-10 16:02:12,ESFP2,29.94169921875
2023-06-10 18:02:12,ESFP2,29.383994140625
2023-06-10 20:02:12,ESFP2,24.53625
2023-06-10 22:02:12,ESFP2,21.87642578125
2023-06-11 00:02:12,ESFP2,20.718115234375
2023-06-11 02:02:12,ESFP2,20.67521484375
2023-06-11 04:02:12,ESFP2,20.16041015625
2023-06-11 06:02:12,ESFP2,19.602705078125
2023-06-11 08:02:12,ESFP2,19.602705078125
2023-06-11 10:02:12,ESFP2,22.519931640625
2023-06-11 12:02:12,ESFP2,26.938671875
2023-06-11 14:02:12,ESFP2,32.34412109375
2023-06-11 16:02:12,ESFP2,28.783388671875
2023-06-11 18:02:12,ESFP2,26.295166015625
2023-06-11 20:02:12,ESFP2,24.407548828125
2023-06-11 22:02:12,ESFP2,21.790625
2023-06-12 00:02:12,ESFP2,20.889716796875
2023-06-12 02:02:12,ESFP2,18.95919921875
2023-06-12 04:02:12,ESFP2,18.830498046875
2023-06-12 06:02:12,ESFP2,18.1869921875
2023-06-12 08:02:12,ESFP2,18.830498046875
2023-06-12 10:02:12,ESFP2,22.04802734375
2023-06-12 12:02:12,ESFP2,26.037763671875
2023-06-12 14:02:12,ESFP2,27.410576171875
2023-06-12 16:02:12,ESFP2,22.176728515625
2023-06-12 18:02:12,ESFP2,27.4534765625
2023-06-12 20:02:12,ESFP2,23.506640625
2023-06-12 22:02:12,ESFP2,18.78759765625
2023-06-13 00:02:12,ESFP2,18.830498046875
2023-06-13 02:02:12,ESFP2,18.401494140625
2023-06-13 04:02:12,ESFP2,18.229892578125
2023-06-13 06:02:12,ESFP2,17.629287109375
2023-06-13 08:02:12,ESFP2,19.087900390625
2023-06-13 10:02:12,ESFP2,23.84984375
2023-06-13 12:02:12,ESFP2,27.153173828125
2023-06-13 14:02:12,ESFP2,29.25529296875
2023-06-13 16:02:12,ESFP2,28.997890625
2023-06-13 18:02:12,ESFP2,23.93564453125
2023-06-13 20:02:12,ESFP2,27.71087890625
2023-06-13 22:02:12,ESFP2,17.371884765625
2023-06-14 00:02:12,ESFP2,18.830498046875
2023-06-14 02:02:12,ESFP2,20.203310546875
2023-06-14 04:02:12,ESFP2,21.01841796875
2023-06-14 06:02:12,ESFP2,20.84681640625
2023-06-14 08:02:12,ESFP2,20.289111328125
2023-06-14 10:02:12,ESFP2,24.0214453125
2023-06-14 12:02:12,ESFP2,26.938671875
2023-06-14 14:02:12,ESFP2,31.9151171875
2023-06-14 16:02:12,ESFP2,30.71390625
2023-06-14 18:02:12,ESFP2,29.040791015625
2023-06-14 20:02:12,ESFP2,25.99486328125
2023-06-14 22:02:12,ESFP2,23.3350390625
2023-06-15 00:02:12,ESFP2,23.3350390625
2023-06-15 02:02:12,ESFP2,21.232919921875
2023-06-15 04:02:12,ESFP2,20.50361328125
2023-06-15 06:02:12,ESFP2,19.9030078125
2023-06-15 08:02:12,ESFP2,20.546513671875
2023-06-15 10:02:12,ESFP2,26.380966796875
2023-06-15 12:02:12,ESFP2,28.440185546875
2023-06-15 14:02:12,ESFP2,29.898798828125
2023-06-15 16:02:12,ESFP2,30.242001953125
2023-06-15 18:02:12,ESFP2,30.242001953125
2023-06-15 20:02:12,ESFP2,26.466767578125
2023-06-15 22:02:12,ESFP2,22.090927734375
2023-06-16 00:02:12,ESFP2,22.262529296875
2023-06-16 02:02:12,ESFP2,20.632314453125
2023-06-16 04:02:12,ESFP2,19.860107421875
2023-06-16 06:02:12,ESFP2,19.431103515625
2023-06-16 08:02:12,ESFP2,20.2462109375
2023-06-16 10:02:12,ESFP2,26.295166015625
2023-06-16 12:02:12,ESFP2,29.8558984375
2023-06-16 14:02:12,ESFP2,35.390048828125
2023-06-16 16:02:12,ESFP2,34.789443359375
2023-06-16 18:02:12,ESFP2,34.188837890625
2023-06-16 20:02:12,ESFP2,29.25529296875
2023-06-16 22:02:12,ESFP2,22.434130859375
2023-06-17 00:02:12,ESFP2,22.005126953125
2023-06-17 02:02:12,ESFP2,20.9326171875
2023-06-17 04:02:12,ESFP2,21.147119140625
2023-06-17 06:02:12,ESFP2,20.546513671875
2023-06-17 08:02:12,ESFP2,21.232919921875
2023-06-17 10:02:12,ESFP2,26.209365234375
2023-06-17 12:02:12,ESFP2,29.898798828125
2023-06-17 14:02:12,ESFP2,35.132646484375
2023-06-17 16:02:12,ESFP2,36.248056640625
2023-06-17 18:02:12,ESFP2,36.8915625
2023-06-17 20:02:12,ESFP2,27.625078125
2023-06-17 22:02:12,ESFP2,21.70482421875
2023-06-18 00:02:12,ESFP2,20.2462109375
2023-06-18 02:02:12,ESFP2,20.031708984375
2023-06-18 04:02:12,ESFP2,19.602705078125
2023-06-18 06:02:12,ESFP2,20.203310546875
2023-06-18 08:02:12,ESFP2,21.061318359375
2023-06-18 10:02:12,ESFP2,24.750751953125
2023-06-18 12:02:12,ESFP2,28.525986328125
2023-06-18 14:02:12,ESFP2,31.14291015625
2023-06-18 16:02:12,ESFP2,34.83234375
2023-06-18 18:02:12,ESFP2,33.159228515625
2023-06-18 20:02:12,ESFP2,26.552568359375
2023-06-18 22:02:12,ESFP2,21.232919921875
2023-06-19 00:02:12,ESFP2,20.33201171875
2023-06-19 02:02:12,ESFP2,19.602705078125
2023-06-19 04:02:12,ESFP2,21.318720703125
2023-06-19 06:02:12,ESFP2,23.1634375
2023-06-19 08:02:12,ESFP2,22.691533203125
2023-06-19 10:02:12,ESFP2,23.892744140625
2023-06-19 12:02:12,ESFP2,27.02447265625
2023-06-19 14:02:12,ESFP2,34.360439453125
2023-06-19 16:02:12,ESFP2,29.641396484375
2023-06-19 18:02:12,ESFP2,28.096982421875
2023-06-19 20:02:12,ESFP2,24.3646484375
2023-06-19 22:02:12,ESFP2,21.747724609375
2023-06-20 00:02:12,ESFP2,20.5894140625
2023-06-20 02:02:12,ESFP2,19.860107421875
2023-06-20 04:02:12,ESFP2,20.632314453125
2023-06-20 06:02:12,ESFP2,21.232919921875
2023-06-20 08:02:12,ESFP2,22.863134765625
2023-06-20 10:02:12,ESFP2,23.1634375
2023-06-20 12:02:12,ESFP2,25.565859375
2023-06-20 14:02:12,ESFP2,31.443212890625
2023-06-20 16:02:12,ESFP2,33.802734375
2023-06-20 18:02:12,ESFP2,29.34109375
2023-06-20 20:02:12,ESFP2,24.27884765625
2023-06-20 22:02:12,ESFP2,21.790625
2023-06-21 00:02:12,ESFP2,20.16041015625
2023-06-21 02:02:12,ESFP2,21.490322265625
2023-06-21 04:02:12,ESFP2,21.87642578125
2023-06-21 06:02:12,ESFP2,19.98880859375
2023-06-21 08:02:12,ESFP2,20.2462109375
2023-06-21 10:02:12,ESFP2,23.892744140625
2023-06-21 12:02:12,ESFP2,28.011181640625
2023-06-21 14:02:12,ESFP2,31.614814453125
2023-06-21 16:02:12,ESFP2,33.6311328125
2023-06-21 18:02:12,ESFP2,31.700615234375
2023-06-21 20:02:12,ESFP2,29.5126953125
2023-06-21 22:02:12,ESFP2,22.820234375
2023-06-22 00:02:12,ESFP2,21.490322265625
2023-06-22 02:02:12,ESFP2,20.50361328125
2023-06-22 04:02:12,ESFP2,20.50361328125
2023-06-22 06:02:12,ESFP2,20.546513671875
2023-06-22 08:02:12,ESFP2,21.9622265625
2023-06-22 10:02:12,ESFP2,26.68126953125
2023-06-22 12:02:12,ESFP2,29.77009765625
2023-06-22 14:02:12,ESFP2,34.360439453125
2023-06-22 16:02:12,ESFP2,33.71693359375
2023-06-22 18:02:12,ESFP2,31.5719140625
2023-06-22 20:02:12,ESFP2,26.981572265625
2023-06-22 22:02:12,ESFP2,23.892744140625
2023-06-23 00:02:12,ESFP2,22.820234375
2023-06-23 02:02:12,ESFP2,22.005126953125
2023-06-23 04:02:12,ESFP2,21.661923828125
2023-06-23 06:02:12,ESFP2,20.84681640625
2023-06-23 08:02:12,ESFP2,21.2758203125
2023-06-23 10:02:12,ESFP2,26.638369140625
2023-06-23 12:02:12,ESFP2,27.7966796875
2023-06-23 14:02:12,ESFP2,33.9743359375
2023-06-23 16:02:12,ESFP2,33.588232421875
2023-06-23 18:02:12,ESFP2,33.9743359375
2023-06-23 20:02:12,ESFP2,27.71087890625
2023-06-23 22:02:12,ESFP2,21.790625
2023-06-24 00:02:12,ESFP2,20.460712890625
2023-06-24 02:02:12,ESFP2,19.9030078125
2023-06-24 04:02:12,ESFP2,19.173701171875
2023-06-24 06:02:12,ESFP2,19.045
2023-06-24 08:02:12,ESFP2,19.47400390625
2023-06-24 10:02:12,ESFP2,25.008154296875
2023-06-24 12:02:12,ESFP2,28.91208984375
2023-06-24 14:02:12,ESFP2,36.848662109375
2023-06-24 16:02:12,ESFP2,36.934462890625
2023-06-24 18:02:12,ESFP2,36.46255859375
2023-06-24 20:02:12,ESFP2,29.684296875
2023-06-24 22:02:12,ESFP2,23.3350390625
2023-06-25 00:02:12,ESFP2,21.833525390625
2023-06-25 02:02:12,ESFP2,21.447421875
2023-06-25 04:02:12,ESFP2,20.84681640625
2023-06-25 06:02:12,ESFP2,21.833525390625
2023-06-25 08:02:12,ESFP2,22.39123046875
2023-06-25 10:02:12,ESFP2,28.311484375
2023-06-25 12:02:12,ESFP2,31.14291015625
2023-06-25 14:02:12,ESFP2,34.446240234375
2023-06-25 16:02:12,ESFP2,34.23173828125
2023-06-25 18:02:12,ESFP2,32.730224609375
2023-06-25 20:02:12,ESFP2,27.238974609375
2023-06-25 22:02:12,ESFP2,23.978544921875
2023-06-26 00:02:12,ESFP2,23.806943359375
2023-06-26 02:02:12,ESFP2,25.179755859375
2023-06-26 04:02:12,ESFP2,21.061318359375
2023-06-26 06:02:12,ESFP2,22.73443359375
2023-06-26 08:02:12,ESFP2,25.7374609375
2023-06-26 10:02:12,ESFP2,27.7966796875
2023-06-26 12:02:12,ESFP2,30.671005859375
2023-06-26 14:02:12,ESFP2,33.802734375
2023-06-26 16:02:12,ESFP2,34.103037109375
2023-06-26 18:02:12,ESFP2,27.88248046875
2023-06-26 20:02:12,ESFP2,28.39728515625
2023-06-26 22:02:12,ESFP2,26.295166015625
2023-06-27 00:02:12,ESFP2,25.565859375
2023-06-27 02:02:12,ESFP2,25.265556640625
2023-06-27 04:02:12,ESFP2,24.96525390625
2023-06-27 06:02:12,ESFP2,22.434130859375
2023-06-27 08:02:12,ESFP2,23.07763671875
2023-06-27 10:02:12,ESFP2,27.925380859375
2023-06-27 12:02:12,ESFP2,32.215419921875
2023-06-27 14:02:12,ESFP2,38.478876953125
2023-06-27 16:02:12,ESFP2,38.00697265625
2023-06-27 18:02:12,ESFP2,34.489140625
2023-06-27 20:02:12,ESFP2,30.070400390625
2023-06-27 22:02:12,ESFP2,23.377939453125
2023-06-28 00:02:12,ESFP2,21.19001953125
2023-06-28 02:02:12,ESFP2,20.975517578125
2023-06-28 04:02:12,ESFP2,21.01841796875
2023-06-28 06:02:12,ESFP2,22.262529296875
2023-06-28 08:02:12,ESFP2,22.47703125
2023-06-28 10:02:12,ESFP2,27.067373046875
2023-06-28 12:02:12,ESFP2,31.185810546875
2023-06-28 14:02:12,ESFP2,35.990654296875
2023-06-28 16:02:12,ESFP2,37.106064453125
2023-06-28 18:02:12,ESFP2,35.390048828125
2023-06-28 20:02:12,ESFP2,28.4830859375
2023-06-28 22:02:12,ESFP2,23.292138671875
2023-06-29 00:02:12,ESFP2,22.605732421875
2023-06-29 02:02:12,ESFP2,21.10421875
2023-06-29 04:02:12,ESFP2,21.490322265625
2023-06-29 06:02:12,ESFP2,20.50361328125
2023-06-29 08:02:12,ESFP2,21.147119140625
2023-06-29 10:02:12,ESFP2,25.265556640625
2023-06-29 12:02:12,ESFP2,29.469794921875
2023-06-29 14:02:12,ESFP2,31.700615234375
2023-06-29 16:02:12,ESFP2,32.00091796875
2023-06-29 18:02:12,ESFP2,30.928408203125
2023-06-29 20:02:12,ESFP2,25.093955078125
2023-06-29 22:02:12,ESFP2,23.84984375
2023-06-30 00:02:12,ESFP2,21.447421875
2023-06-30 02:02:12,ESFP2,21.10421875
2023-06-30 04:02:12,ESFP2,21.01841796875
2023-06-30 06:02:12,ESFP2,21.6190234375
2023-06-30 08:02:12,ESFP2,22.21962890625
2023-06-30 10:02:12,ESFP2,25.351357421875
2023-06-30 12:02:12,ESFP2,28.1398828125
2023-06-30 14:02:12,ESFP2,29.469794921875
2023-06-30 16:02:12,ESFP2,30.756806640625
2023-06-30 18:02:12,ESFP2,29.08369140625
2023-06-30 20:02:12,ESFP2,24.064345703125
2023-06-30 22:02:12,ESFP2,22.519931640625
2023-07-01 00:02:12,ESFP2,22.133828125
2023-07-01 02:02:12,ESFP2,21.6190234375
2023-07-01 04:02:12,ESFP2,21.404521484375
2023-07-01 06:02:12,ESFP2,21.147119140625
2023-07-01 08:02:12,ESFP2,21.576123046875
2023-07-01 10:02:12,ESFP2,24.0214453125
2023-07-01 12:02:12,ESFP2,26.0806640625
2023-07-01 14:02:12,ESFP2,32.043818359375
2023-07-01 16:02:12,ESFP2,32.387021484375
2023-07-01 18:02:12,ESFP2,30.756806640625
2023-07-01 20:02:12,ESFP2,25.008154296875
2023-07-01 22:02:12,ESFP2,21.919326171875
2023-07-02 00:02:12,ESFP2,21.19001953125
2023-07-02 02:02:12,ESFP2,20.632314453125
2023-07-02 04:02:12,ESFP2,19.945908203125
2023-07-02 06:02:12,ESFP2,20.2462109375
2023-07-02 08:02:12,ESFP2,22.691533203125
2023-07-02 10:02:12,ESFP2,27.839580078125
2023-07-02 12:02:12,ESFP2,30.370703125
2023-07-02 14:02:12,ESFP2,33.37373046875
2023-07-02 16:02:12,ESFP2,32.129619140625
2023-07-02 18:02:12,ESFP2,32.85892578125
2023-07-02 20:02:12,ESFP2,28.997890625
2023-07-02 22:02:12,ESFP2,24.27884765625
2023-07-03 00:02:12,ESFP2,22.3054296875
2023-07-03 02:02:12,ESFP2,20.9326171875
2023-07-03 04:02:12,ESFP2,20.803916015625
2023-07-03 06:02:12,ESFP2,22.262529296875
2023-07-03 08:02:12,ESFP2,23.07763671875
2023-07-03 10:02:12,ESFP2,26.938671875
2023-07-03 12:02:12,ESFP2,30.45650390625
2023-07-03 14:02:12,ESFP2,32.816025390625
2023-07-03 16:02:12,ESFP2,32.730224609375
2023-07-03 18:02:12,ESFP2,32.2583203125
2023-07-03 20:02:12,ESFP2,28.39728515625
2023-07-03 22:02:12,ESFP2,24.3646484375
2023-07-04 00:02:12,ESFP2,22.348330078125
2023-07-04 02:02:12,ESFP2,22.176728515625
2023-07-04 04:02:12,ESFP2,21.36162109375
2023-07-04 06:02:12,ESFP2,20.117509765625
2023-07-04 08:02:12,ESFP2,21.6190234375
2023-07-04 10:02:12,ESFP2,27.4534765625
2023-07-04 12:02:12,ESFP2,29.298193359375
2023-07-04 14:02:12,ESFP2,30.5423046875
2023-07-04 16:02:12,ESFP2,32.129619140625
2023-07-04 18:02:12,ESFP2,30.97130859375
2023-07-04 20:02:12,ESFP2,25.99486328125
2023-07-04 22:02:12,ESFP2,25.3942578125
2023-07-05 00:02:12,ESFP2,24.53625
2023-07-05 02:02:12,ESFP2,21.747724609375
2023-07-05 04:02:12,ESFP2,21.661923828125
2023-07-05 06:02:12,ESFP2,21.9622265625
2023-07-05 08:02:12,ESFP2,22.6486328125
2023-07-05 10:02:12,ESFP2,25.48005859375
2023-07-05 12:02:12,ESFP2,27.88248046875
2023-07-05 14:02:12,ESFP2,30.327802734375
2023-07-05 16:02:12,ESFP2,35.819052734375
2023-07-05 18:02:12,ESFP2,34.789443359375
2023-07-05 20:02:12,ESFP2,27.53927734375
2023-07-05 22:02:12,ESFP2,22.6486328125
2023-07-06 00:02:12,ESFP2,22.005126953125
2023-07-06 02:02:12,ESFP2,21.53322265625
2023-07-06 04:02:12,ESFP2,21.404521484375
2023-07-06 06:02:12,ESFP2,21.447421875
2023-07-06 08:02:12,ESFP2,22.133828125
2023-07-06 10:02:12,ESFP2,25.265556640625
2023-07-06 12:02:12,ESFP2,29.684296875
2023-07-06 14:02:12,ESFP2,32.387021484375
2023-07-06 16:02:12,ESFP2,33.588232421875
2023-07-06 18:02:12,ESFP2,32.730224609375
2023-07-06 20:02:12,ESFP2,27.1102734375
2023-07-06 22:02:12,ESFP2,23.120537109375
2023-07-07 00:02:12,ESFP2,22.519931640625
2023-07-07 02:02:12,ESFP2,21.919326171875
2023-07-07 04:02:12,ESFP2,21.53322265625
2023-07-07 06:02:12,ESFP2,21.147119140625
2023-07-07 08:02:12,ESFP2,21.447421875
2023-07-07 10:02:12,ESFP2,24.750751953125
2023-07-07 12:02:12,ESFP2,29.040791015625
2023-07-07 14:02:12,ESFP2,34.360439453125
2023-07-07 16:02:12,ESFP2,36.0335546875
2023-07-07 18:02:12,ESFP2,36.162255859375
2023-07-07 20:02:12,ESFP2,27.667978515625
2023-07-07 22:02:12,ESFP2,23.034736328125
2023-07-08 00:02:12,ESFP2,22.47703125
2023-07-08 02:02:12,ESFP2,21.147119140625
2023-07-08 04:02:12,ESFP2,21.919326171875
2023-07-08 06:02:12,ESFP2,22.47703125
2023-07-08 08:02:12,ESFP2,22.519931640625
2023-07-08 10:02:12,ESFP2,26.466767578125
2023-07-08 12:02:12,ESFP2,30.5423046875
2023-07-08 14:02:12,ESFP2,33.502431640625
2023-07-08 16:02:12,ESFP2,34.103037109375
2023-07-08 18:02:12,ESFP2,32.6015234375
2023-07-08 20:02:12,ESFP2,28.783388671875
2023-07-08 22:02:12,ESFP2,22.863134765625
2023-07-09 00:02:12,ESFP2,23.84984375
2023-07-09 02:02:12,ESFP2,24.321748046875
2023-07-09 04:02:12,ESFP2,24.064345703125
2023-07-09 06:02:12,ESFP2,22.691533203125
2023-07-09 08:02:12,ESFP2,23.3350390625
2023-07-09 10:02:12,ESFP2,26.638369140625
2023-07-09 12:02:12,ESFP2,29.641396484375
2023-07-09 14:02:12,ESFP2,37.706669921875
2023-07-09 16:02:12,ESFP2,38.564677734375
2023-07-09 18:02:12,ESFP2,37.234765625
2023-07-09 20:02:12,ESFP2,31.743515625
2023-07-09 22:02:12,ESFP2,24.235947265625
2023-07-10 00:02:12,ESFP2,23.120537109375
2023-07-10 02:02:12,ESFP2,23.1634375
2023-07-10 04:02:12,ESFP2,23.292138671875
2023-07-10 06:02:12,ESFP2,24.150146484375
2023-07-10 08:02:12,ESFP2,24.321748046875
2023-07-10 10:02:12,ESFP2,27.496376953125
2023-07-10 12:02:12,ESFP2,30.45650390625
2023-07-10 14:02:12,ESFP2,35.94775390625
2023-07-10 16:02:12,ESFP2,38.607578125
2023-07-10 18:02:12,ESFP2,37.57796875
2023-07-10 20:02:12,ESFP2,30.756806640625
2023-07-10 22:02:12,ESFP2,24.235947265625
2023-07-11 00:02:12,ESFP2,23.978544921875
2023-07-11 02:02:12,ESFP2,23.42083984375
2023-07-11 04:02:12,ESFP2,24.407548828125
2023-07-11 06:02:12,ESFP2,27.582177734375
2023-07-11 08:02:12,ESFP2,28.1398828125
2023-07-11 10:02:12,ESFP2,30.327802734375
2023-07-11 12:02:12,ESFP2,32.2583203125
2023-07-11 14:02:12,ESFP2,37.234765625
2023-07-11 16:02:12,ESFP2,40.58099609375
2023-07-11 18:02:12,ESFP2,43.66982421875
2023-07-11 20:02:12,ESFP2,33.54533203125
2023-07-11 22:02:12,ESFP2,31.100009765625
2023-07-12 00:02:12,ESFP2,26.209365234375
2023-07-12 02:02:12,ESFP2,27.71087890625
2023-07-12 04:02:12,ESFP2,32.68732421875
2023-07-12 06:02:12,ESFP2,33.502431640625
2023-07-12 08:02:12,ESFP2,32.043818359375
2023-07-12 10:02:12,ESFP2,32.472822265625
2023-07-12 12:02:12,ESFP2,38.650478515625
2023-07-12 14:02:12,ESFP2,42.940517578125
2023-07-12 16:02:12,ESFP2,42.168310546875
2023-07-12 18:02:12,ESFP2,40.32359375
2023-07-12 20:02:12,ESFP2,30.756806640625
2023-07-12 22:02:12,ESFP2,25.65166015625
2023-07-13 00:02:12,ESFP2,24.79365234375
2023-07-13 02:02:12,ESFP2,24.235947265625
2023-07-13 04:02:12,ESFP2,24.0214453125
2023-07-13 06:02:12,ESFP2,22.605732421875
2023-07-13 08:02:12,ESFP2,24.0214453125
2023-07-13 10:02:12,ESFP2,27.625078125
2023-07-13 12:02:12,ESFP2,30.156201171875
2023-07-13 14:02:12,ESFP2,35.733251953125
2023-07-13 16:02:12,ESFP2,36.505458984375
2023-07-13 18:02:12,ESFP2,34.91814453125
2023-07-13 20:02:12,ESFP2,29.42689453125
2023-07-13 22:02:12,ESFP2,25.13685546875
2023-07-14 00:02:12,ESFP2,23.549541015625
